"formula","robust_errors","log","t","p"
"economic_growth ~ inequality + population + inflation + life_expectancy + conflict + e_polity2","HC0",TRUE,1.31220175562261,0.189841583036032
"economic_growth ~ inequality + population + inflation + enrollment + physical_capital + e_polity2","HC0",TRUE,1.01371305742748,0.311009517396385
"economic_growth ~ inequality + population + inflation + enrollment + trade + e_polity2","HC0",TRUE,1.44880753723583,0.147742772005469
"economic_growth ~ inequality + population + inflation + enrollment + gov_size + e_polity2","HC0",TRUE,1.61170667013379,0.107465244324898
"economic_growth ~ inequality + population + inflation + enrollment + conflict + e_polity2","HC0",TRUE,1.49839901490844,0.134562629813594
"economic_growth ~ inequality + population + inflation + physical_capital + trade + e_polity2","HC0",TRUE,0.879636275416461,0.379251517409396
"economic_growth ~ inequality + population + inflation + physical_capital + gov_size + e_polity2","HC0",TRUE,0.715842388367637,0.474301279128647
"economic_growth ~ inequality + population + inflation + physical_capital + conflict + e_polity2","HC0",TRUE,0.858101897363592,0.391127417417288
"economic_growth ~ inequality + population + inflation + trade + gov_size + e_polity2","HC0",TRUE,1.38547345068002,0.166269477690405
"economic_growth ~ inequality + population + inflation + trade + conflict + e_polity2","HC0",TRUE,1.47603361316091,0.140344208289764
"economic_growth ~ inequality + population + inflation + gov_size + conflict + e_polity2","HC0",TRUE,1.36057811460912,0.174191488453524
"economic_growth ~ inequality + population + life_expectancy + enrollment + physical_capital + e_polity2","HC0",TRUE,1.65163817318852,0.098964284537881
"economic_growth ~ inequality + population + life_expectancy + enrollment + trade + e_polity2","HC0",TRUE,1.8553609850635,0.0638609396563066
"economic_growth ~ inequality + population + life_expectancy + enrollment + gov_size + e_polity2","HC0",TRUE,1.73225475397434,0.0836511801018649
"economic_growth ~ inequality + population + life_expectancy + enrollment + conflict + e_polity2","HC0",TRUE,1.80827681210027,0.0710447157840654
"economic_growth ~ inequality + population + life_expectancy + physical_capital + trade + e_polity2","HC0",TRUE,1.08651683967318,0.277480681721756
"economic_growth ~ inequality + population + life_expectancy + physical_capital + gov_size + e_polity2","HC0",TRUE,1.16485213731087,0.244424777641577
"economic_growth ~ inequality + population + life_expectancy + physical_capital + conflict + e_polity2","HC0",TRUE,0.992399491909137,0.321322746799751
"economic_growth ~ inequality + population + life_expectancy + trade + gov_size + e_polity2","HC0",TRUE,1.74507357126024,0.0813247244811047
"economic_growth ~ inequality + population + life_expectancy + trade + conflict + e_polity2","HC0",TRUE,1.54158636111632,0.123561829660979
"economic_growth ~ inequality + population + life_expectancy + gov_size + conflict + e_polity2","HC0",TRUE,1.45062724796434,0.147426134104576
"economic_growth ~ inequality + population + enrollment + physical_capital + trade + e_polity2","HC0",TRUE,1.30612863257152,0.191850112662093
"economic_growth ~ inequality + population + enrollment + physical_capital + gov_size + e_polity2","HC0",TRUE,1.07577983042829,0.282402287428762
"economic_growth ~ inequality + population + enrollment + physical_capital + conflict + e_polity2","HC0",TRUE,1.10085421438918,0.271409793504358
"economic_growth ~ inequality + population + enrollment + trade + gov_size + e_polity2","HC0",TRUE,1.60538813115814,0.108844477303892
"economic_growth ~ inequality + population + enrollment + trade + conflict + e_polity2","HC0",TRUE,1.74130852382526,0.0821223365876262
"economic_growth ~ inequality + population + enrollment + gov_size + conflict + e_polity2","HC0",TRUE,1.62129112299841,0.105607802950394
"economic_growth ~ inequality + population + physical_capital + trade + gov_size + e_polity2","HC0",TRUE,0.773222420869543,0.439618591390502
"economic_growth ~ inequality + population + physical_capital + trade + conflict + e_polity2","HC0",TRUE,0.930692876011395,0.352311925431005
"economic_growth ~ inequality + population + physical_capital + gov_size + conflict + e_polity2","HC0",TRUE,0.578631264520221,0.563084271115881
"economic_growth ~ inequality + population + trade + gov_size + conflict + e_polity2","HC0",TRUE,1.35222568273596,0.176831955635288
"economic_growth ~ inequality + inflation + life_expectancy + enrollment + physical_capital + e_polity2","HC0",TRUE,1.4580186830886,0.145206508190992
"economic_growth ~ inequality + inflation + life_expectancy + enrollment + trade + e_polity2","HC0",TRUE,1.84241658257867,0.0657459666430573
"economic_growth ~ inequality + inflation + life_expectancy + enrollment + gov_size + e_polity2","HC0",TRUE,1.98584875866132,0.0474300201227762
"economic_growth ~ inequality + inflation + life_expectancy + enrollment + conflict + e_polity2","HC0",TRUE,1.6702652649455,0.0953954748798823
"economic_growth ~ inequality + inflation + life_expectancy + physical_capital + trade + e_polity2","HC0",TRUE,1.6498845190398,0.0992565314917474
"economic_growth ~ inequality + inflation + life_expectancy + physical_capital + gov_size + e_polity2","HC0",TRUE,1.6848883800216,0.0924070730502472
"economic_growth ~ inequality + inflation + life_expectancy + physical_capital + conflict + e_polity2","HC0",TRUE,1.19897158236347,0.230941261231484
"economic_growth ~ inequality + inflation + life_expectancy + trade + gov_size + e_polity2","HC0",TRUE,1.95609440053303,0.0507796800720614
"economic_growth ~ inequality + inflation + life_expectancy + trade + conflict + e_polity2","HC0",TRUE,1.80086262699471,0.0721162214194408
"economic_growth ~ inequality + inflation + life_expectancy + gov_size + conflict + e_polity2","HC0",TRUE,1.5554008924255,0.120412550586044
"economic_growth ~ inequality + inflation + enrollment + physical_capital + trade + e_polity2","HC0",TRUE,0.852932401238258,0.39393877333112
"economic_growth ~ inequality + inflation + enrollment + physical_capital + gov_size + e_polity2","HC0",TRUE,1.15786157376776,0.247328242999096
"economic_growth ~ inequality + inflation + enrollment + physical_capital + conflict + e_polity2","HC0",TRUE,0.365140142497178,0.715144906574936
"economic_growth ~ inequality + inflation + enrollment + trade + gov_size + e_polity2","HC0",TRUE,1.63317495586256,0.10287368728846
"economic_growth ~ inequality + inflation + enrollment + trade + conflict + e_polity2","HC0",TRUE,1.4156706374503,0.157397825587944
"economic_growth ~ inequality + inflation + enrollment + gov_size + conflict + e_polity2","HC0",TRUE,1.59312381070286,0.111799007595048
"economic_growth ~ inequality + inflation + physical_capital + trade + gov_size + e_polity2","HC0",TRUE,1.07390794371265,0.283193933682172
"economic_growth ~ inequality + inflation + physical_capital + trade + conflict + e_polity2","HC0",TRUE,1.1715818322325,0.241760216509277
"economic_growth ~ inequality + inflation + physical_capital + gov_size + conflict + e_polity2","HC0",TRUE,0.762194495969712,0.446293535491191
"economic_growth ~ inequality + inflation + trade + gov_size + conflict + e_polity2","HC0",TRUE,1.47706220807982,0.140218096742863
"economic_growth ~ inequality + life_expectancy + enrollment + physical_capital + trade + e_polity2","HC0",TRUE,1.63487904447406,0.102432037208632
"economic_growth ~ inequality + life_expectancy + enrollment + physical_capital + gov_size + e_polity2","HC0",TRUE,1.72428450491926,0.0851050196605569
"economic_growth ~ inequality + life_expectancy + enrollment + physical_capital + conflict + e_polity2","HC0",TRUE,1.38168077743281,0.16759357798164
"economic_growth ~ inequality + life_expectancy + enrollment + trade + gov_size + e_polity2","HC0",TRUE,2.26999489709482,0.0235010518278866
"economic_growth ~ inequality + life_expectancy + enrollment + trade + conflict + e_polity2","HC0",TRUE,1.98577204518464,0.0474958326309213
"economic_growth ~ inequality + life_expectancy + enrollment + gov_size + conflict + e_polity2","HC0",TRUE,1.91489150286024,0.0560967027121641
"economic_growth ~ inequality + life_expectancy + physical_capital + trade + gov_size + e_polity2","HC0",TRUE,1.90410440356926,0.0572542055936857
"economic_growth ~ inequality + life_expectancy + physical_capital + trade + conflict + e_polity2","HC0",TRUE,1.28326049429806,0.199797202718992
"economic_growth ~ inequality + life_expectancy + physical_capital + gov_size + conflict + e_polity2","HC0",TRUE,0.911756070460927,0.362312434662054
"economic_growth ~ inequality + life_expectancy + trade + gov_size + conflict + e_polity2","HC0",TRUE,1.59631475799959,0.11096509937848
"economic_growth ~ inequality + enrollment + physical_capital + trade + gov_size + e_polity2","HC0",TRUE,1.19024775802296,0.234359561943558
"economic_growth ~ inequality + enrollment + physical_capital + trade + conflict + e_polity2","HC0",TRUE,0.907350342658118,0.364592623803131
"economic_growth ~ inequality + enrollment + physical_capital + gov_size + conflict + e_polity2","HC0",TRUE,0.967349335224422,0.33387773844203
"economic_growth ~ inequality + enrollment + trade + gov_size + conflict + e_polity2","HC0",TRUE,1.58235551281039,0.11422298968196
"economic_growth ~ inequality + physical_capital + trade + gov_size + conflict + e_polity2","HC0",TRUE,0.755741133411904,0.450140793649595
"economic_growth ~ population + inflation + life_expectancy + enrollment + physical_capital + e_polity2","HC0",TRUE,0.833688012607664,0.404529167563854
"economic_growth ~ population + inflation + life_expectancy + enrollment + trade + e_polity2","HC0",TRUE,0.676333149498413,0.498878679639128
"economic_growth ~ population + inflation + life_expectancy + enrollment + gov_size + e_polity2","HC0",TRUE,-0.0943062906938225,0.924875929316285
"economic_growth ~ population + inflation + life_expectancy + enrollment + conflict + e_polity2","HC0",TRUE,0.389145251189235,0.697206638124259
"economic_growth ~ population + inflation + life_expectancy + physical_capital + trade + e_polity2","HC0",TRUE,0.211176571559594,0.832759873003539
"economic_growth ~ population + inflation + life_expectancy + physical_capital + gov_size + e_polity2","HC0",TRUE,0.613611189250149,0.539536630783824
"economic_growth ~ population + inflation + life_expectancy + physical_capital + conflict + e_polity2","HC0",TRUE,0.496519361932543,0.61956545646956
"economic_growth ~ population + inflation + life_expectancy + trade + gov_size + e_polity2","HC0",TRUE,0.7228529229418,0.469838521186877
"economic_growth ~ population + inflation + life_expectancy + trade + conflict + e_polity2","HC0",TRUE,0.662534138149125,0.507673348839541
"economic_growth ~ population + inflation + life_expectancy + gov_size + conflict + e_polity2","HC0",TRUE,0.574280231110453,0.565855341704672
"economic_growth ~ population + inflation + enrollment + physical_capital + trade + e_polity2","HC0",TRUE,0.585857744028005,0.558019526410204
"economic_growth ~ population + inflation + enrollment + physical_capital + gov_size + e_polity2","HC0",TRUE,-0.0492101181506814,0.960757659352584
"economic_growth ~ population + inflation + enrollment + physical_capital + conflict + e_polity2","HC0",TRUE,0.295036156449989,0.767998325019306
"economic_growth ~ population + inflation + enrollment + trade + gov_size + e_polity2","HC0",TRUE,0.160906100021209,0.872185186281061
"economic_growth ~ population + inflation + enrollment + trade + conflict + e_polity2","HC0",TRUE,0.340497564650268,0.733515497355607
"economic_growth ~ population + inflation + enrollment + gov_size + conflict + e_polity2","HC0",TRUE,-0.129680424922968,0.896839903069109
"economic_growth ~ population + inflation + physical_capital + trade + gov_size + e_polity2","HC0",TRUE,0.331729763934734,0.740125611496353
"economic_growth ~ population + inflation + physical_capital + trade + conflict + e_polity2","HC0",TRUE,0.53500227725417,0.592689075864056
"economic_growth ~ population + inflation + physical_capital + gov_size + conflict + e_polity2","HC0",TRUE,0.552947222871879,0.580381343735862
"economic_growth ~ population + inflation + trade + gov_size + conflict + e_polity2","HC0",TRUE,0.387691359675612,0.698294155154415
"economic_growth ~ population + life_expectancy + enrollment + physical_capital + trade + e_polity2","HC0",TRUE,0.85097854392547,0.39484930131906
"economic_growth ~ population + life_expectancy + enrollment + physical_capital + gov_size + e_polity2","HC0",TRUE,0.354676437847167,0.722875333843106
"economic_growth ~ population + life_expectancy + enrollment + physical_capital + conflict + e_polity2","HC0",TRUE,0.781916145693204,0.434350155557625
"economic_growth ~ population + life_expectancy + enrollment + trade + gov_size + e_polity2","HC0",TRUE,0.817244806810627,0.413893094976553
"economic_growth ~ population + life_expectancy + enrollment + trade + conflict + e_polity2","HC0",TRUE,1.28538469418331,0.198777664640357
"economic_growth ~ population + life_expectancy + enrollment + gov_size + conflict + e_polity2","HC0",TRUE,0.758924972059019,0.448035547741069
"economic_growth ~ population + life_expectancy + physical_capital + trade + gov_size + e_polity2","HC0",TRUE,0.161973633039372,0.871341457684964
"economic_growth ~ population + life_expectancy + physical_capital + trade + conflict + e_polity2","HC0",TRUE,0.34328997240844,0.731401839401739
"economic_growth ~ population + life_expectancy + physical_capital + gov_size + conflict + e_polity2","HC0",TRUE,0.722381323445544,0.470168547965305
"economic_growth ~ population + life_expectancy + trade + gov_size + conflict + e_polity2","HC0",TRUE,0.576191978730355,0.564561208343275
"economic_growth ~ population + enrollment + physical_capital + trade + gov_size + e_polity2","HC0",TRUE,0.181119264997866,0.856295452526189
"economic_growth ~ population + enrollment + physical_capital + trade + conflict + e_polity2","HC0",TRUE,0.505967395703664,0.612931701485338
"economic_growth ~ population + enrollment + physical_capital + gov_size + conflict + e_polity2","HC0",TRUE,0.209963026469934,0.833731732055847
"economic_growth ~ population + enrollment + trade + gov_size + conflict + e_polity2","HC0",TRUE,0.430443310015867,0.666945547532677
"economic_growth ~ population + physical_capital + trade + gov_size + conflict + e_polity2","HC0",TRUE,0.495250747305542,0.620493016911927
"economic_growth ~ inflation + life_expectancy + enrollment + physical_capital + trade + e_polity2","HC0",TRUE,0.644428018972611,0.519352041871876
"economic_growth ~ inflation + life_expectancy + enrollment + physical_capital + gov_size + e_polity2","HC0",TRUE,0.241305264921128,0.809347785954842
"economic_growth ~ inflation + life_expectancy + enrollment + physical_capital + conflict + e_polity2","HC0",TRUE,0.461921246994915,0.644190403492359
"economic_growth ~ inflation + life_expectancy + enrollment + trade + gov_size + e_polity2","HC0",TRUE,0.553285740377202,0.580135608307306
"economic_growth ~ inflation + life_expectancy + enrollment + trade + conflict + e_polity2","HC0",TRUE,0.551176414993474,0.581570664402108
"economic_growth ~ inflation + life_expectancy + enrollment + gov_size + conflict + e_polity2","HC0",TRUE,0.306203747954844,0.759499945529842
"economic_growth ~ inflation + life_expectancy + physical_capital + trade + gov_size + e_polity2","HC0",TRUE,0.966682067969935,0.333811565382551
"economic_growth ~ inflation + life_expectancy + physical_capital + trade + conflict + e_polity2","HC0",TRUE,0.0623662338015408,0.950275458414681
"economic_growth ~ inflation + life_expectancy + physical_capital + gov_size + conflict + e_polity2","HC0",TRUE,0.990708286105555,0.321986662396177
"economic_growth ~ inflation + life_expectancy + trade + gov_size + conflict + e_polity2","HC0",TRUE,0.736682938430404,0.461419281424305
"economic_growth ~ inflation + enrollment + physical_capital + trade + gov_size + e_polity2","HC0",TRUE,0.0140935389023106,0.98875703255461
"economic_growth ~ inflation + enrollment + physical_capital + trade + conflict + e_polity2","HC0",TRUE,0.268011120739864,0.78871969862102
"economic_growth ~ inflation + enrollment + physical_capital + gov_size + conflict + e_polity2","HC0",TRUE,-0.130308799624515,0.896344197477216
"economic_growth ~ inflation + enrollment + trade + gov_size + conflict + e_polity2","HC0",TRUE,-0.00380973068384496,0.996960889462388
"economic_growth ~ inflation + physical_capital + trade + gov_size + conflict + e_polity2","HC0",TRUE,0.986859332034872,0.323869598992313
"economic_growth ~ life_expectancy + enrollment + physical_capital + trade + gov_size + e_polity2","HC0",TRUE,0.703894228348916,0.481594594689444
"economic_growth ~ life_expectancy + enrollment + physical_capital + trade + conflict + e_polity2","HC0",TRUE,0.670179153753017,0.50281596917558
"economic_growth ~ life_expectancy + enrollment + physical_capital + gov_size + conflict + e_polity2","HC0",TRUE,0.743347449533709,0.457415060965049
"economic_growth ~ life_expectancy + enrollment + trade + gov_size + conflict + e_polity2","HC0",TRUE,0.898217045483281,0.369238507099856
"economic_growth ~ life_expectancy + physical_capital + trade + gov_size + conflict + e_polity2","HC0",TRUE,0.968256941014842,0.333066440176337
"economic_growth ~ enrollment + physical_capital + trade + gov_size + conflict + e_polity2","HC0",TRUE,0.329264088391776,0.742012834609364
"economic_growth ~ gdp_level + economic_freedom + inequality + population + inflation + life_expectancy + e_polity2","HC0",TRUE,1.61353779432746,0.106891513119125
"economic_growth ~ gdp_level + economic_freedom + inequality + population + inflation + enrollment + e_polity2","HC0",TRUE,1.62096552620713,0.105376084515222
"economic_growth ~ gdp_level + economic_freedom + inequality + population + inflation + physical_capital + e_polity2","HC0",TRUE,1.1317213519724,0.258002125899467
"economic_growth ~ gdp_level + economic_freedom + inequality + population + inflation + trade + e_polity2","HC0",TRUE,1.6198662566003,0.105528206598832
"economic_growth ~ gdp_level + economic_freedom + inequality + population + inflation + gov_size + e_polity2","HC0",TRUE,1.49030164570856,0.136512451025106
"economic_growth ~ gdp_level + economic_freedom + inequality + population + inflation + conflict + e_polity2","HC0",TRUE,1.12367154019299,0.261502139609159
"economic_growth ~ gdp_level + economic_freedom + inequality + population + life_expectancy + enrollment + e_polity2","HC0",TRUE,2.10728553671499,0.0353583306502002
"economic_growth ~ gdp_level + economic_freedom + inequality + population + life_expectancy + physical_capital + e_polity2","HC0",TRUE,1.32893123144406,0.184137277285095
"economic_growth ~ gdp_level + economic_freedom + inequality + population + life_expectancy + trade + e_polity2","HC0",TRUE,1.66167139638449,0.0968320593901071
"economic_growth ~ gdp_level + economic_freedom + inequality + population + life_expectancy + gov_size + e_polity2","HC0",TRUE,1.51137287436362,0.131054525019803
"economic_growth ~ gdp_level + economic_freedom + inequality + population + life_expectancy + conflict + e_polity2","HC0",TRUE,1.1523024346877,0.249533459080093
"economic_growth ~ gdp_level + economic_freedom + inequality + population + enrollment + physical_capital + e_polity2","HC0",TRUE,1.72374239264689,0.0851055861515729
"economic_growth ~ gdp_level + economic_freedom + inequality + population + enrollment + trade + e_polity2","HC0",TRUE,1.67064387827105,0.0951292297471518
"economic_growth ~ gdp_level + economic_freedom + inequality + population + enrollment + gov_size + e_polity2","HC0",TRUE,1.47319388452751,0.141130986214502
"economic_growth ~ gdp_level + economic_freedom + inequality + population + enrollment + conflict + e_polity2","HC0",TRUE,1.49087711747629,0.136500697818177
"economic_growth ~ gdp_level + economic_freedom + inequality + population + physical_capital + trade + e_polity2","HC0",TRUE,1.1111721483923,0.266729584133163
"economic_growth ~ gdp_level + economic_freedom + inequality + population + physical_capital + gov_size + e_polity2","HC0",TRUE,1.26919408849859,0.20474004544883
"economic_growth ~ gdp_level + economic_freedom + inequality + population + physical_capital + conflict + e_polity2","HC0",TRUE,0.999148701762492,0.318045768504355
"economic_growth ~ gdp_level + economic_freedom + inequality + population + trade + gov_size + e_polity2","HC0",TRUE,1.68157566161316,0.0930100416283909
"economic_growth ~ gdp_level + economic_freedom + inequality + population + trade + conflict + e_polity2","HC0",TRUE,1.46237443043089,0.144024597329219
"economic_growth ~ gdp_level + economic_freedom + inequality + population + gov_size + conflict + e_polity2","HC0",TRUE,1.32159895868313,0.18682549137371
"economic_growth ~ gdp_level + economic_freedom + inequality + inflation + life_expectancy + enrollment + e_polity2","HC0",TRUE,2.35177964682222,0.0188990019438004
"economic_growth ~ gdp_level + economic_freedom + inequality + inflation + life_expectancy + physical_capital + e_polity2","HC0",TRUE,2.24433904685926,0.025011908265839
"economic_growth ~ gdp_level + economic_freedom + inequality + inflation + life_expectancy + trade + e_polity2","HC0",TRUE,2.62869383325526,0.00868268036518539
"economic_growth ~ gdp_level + economic_freedom + inequality + inflation + life_expectancy + gov_size + e_polity2","HC0",TRUE,1.8360651166634,0.0666938997368574
"economic_growth ~ gdp_level + economic_freedom + inequality + inflation + life_expectancy + conflict + e_polity2","HC0",TRUE,1.54298280873608,0.12324526873718
"economic_growth ~ gdp_level + economic_freedom + inequality + inflation + enrollment + physical_capital + e_polity2","HC0",TRUE,2.0642379413925,0.0393002449321971
"economic_growth ~ gdp_level + economic_freedom + inequality + inflation + enrollment + trade + e_polity2","HC0",TRUE,2.34234424453667,0.0193825918562757
"economic_growth ~ gdp_level + economic_freedom + inequality + inflation + enrollment + gov_size + e_polity2","HC0",TRUE,2.00387837529714,0.0454588239360575
"economic_growth ~ gdp_level + economic_freedom + inequality + inflation + enrollment + conflict + e_polity2","HC0",TRUE,1.56129756724339,0.118989757772242
"economic_growth ~ gdp_level + economic_freedom + inequality + inflation + physical_capital + trade + e_polity2","HC0",TRUE,2.42931201927928,0.0152896139495491
"economic_growth ~ gdp_level + economic_freedom + inequality + inflation + physical_capital + gov_size + e_polity2","HC0",TRUE,2.2787949518831,0.0229470105335912
"economic_growth ~ gdp_level + economic_freedom + inequality + inflation + physical_capital + conflict + e_polity2","HC0",TRUE,1.61843895401476,0.106015928988886
"economic_growth ~ gdp_level + economic_freedom + inequality + inflation + trade + gov_size + e_polity2","HC0",TRUE,2.22646576313608,0.0262434602056359
"economic_growth ~ gdp_level + economic_freedom + inequality + inflation + trade + conflict + e_polity2","HC0",TRUE,2.18468542737739,0.02921392964548
"economic_growth ~ gdp_level + economic_freedom + inequality + inflation + gov_size + conflict + e_polity2","HC0",TRUE,1.71376932480097,0.0871225183592161
"economic_growth ~ gdp_level + economic_freedom + inequality + life_expectancy + enrollment + physical_capital + e_polity2","HC0",TRUE,2.35042799210356,0.0189717638453637
"economic_growth ~ gdp_level + economic_freedom + inequality + life_expectancy + enrollment + trade + e_polity2","HC0",TRUE,2.28280188030471,0.022667477006527
"economic_growth ~ gdp_level + economic_freedom + inequality + life_expectancy + enrollment + gov_size + e_polity2","HC0",TRUE,1.80423547052426,0.0716075954592687
"economic_growth ~ gdp_level + economic_freedom + inequality + life_expectancy + enrollment + conflict + e_polity2","HC0",TRUE,1.71668694556569,0.0865342383109309
"economic_growth ~ gdp_level + economic_freedom + inequality + life_expectancy + physical_capital + trade + e_polity2","HC0",TRUE,1.98669609189862,0.0471962180276807
"economic_growth ~ gdp_level + economic_freedom + inequality + life_expectancy + physical_capital + gov_size + e_polity2","HC0",TRUE,1.89055537776039,0.0590439794590676
"economic_growth ~ gdp_level + economic_freedom + inequality + life_expectancy + physical_capital + conflict + e_polity2","HC0",TRUE,1.30159669738183,0.193455012141705
"economic_growth ~ gdp_level + economic_freedom + inequality + life_expectancy + trade + gov_size + e_polity2","HC0",TRUE,1.96786031594787,0.0494013656635933
"economic_growth ~ gdp_level + economic_freedom + inequality + life_expectancy + trade + conflict + e_polity2","HC0",TRUE,1.80750061830717,0.0710533077260484
"economic_growth ~ gdp_level + economic_freedom + inequality + life_expectancy + gov_size + conflict + e_polity2","HC0",TRUE,1.33292954639257,0.183080992249243
"economic_growth ~ gdp_level + economic_freedom + inequality + enrollment + physical_capital + trade + e_polity2","HC0",TRUE,2.08092483514854,0.0377301379566438
"economic_growth ~ gdp_level + economic_freedom + inequality + enrollment + physical_capital + gov_size + e_polity2","HC0",TRUE,1.30274336451388,0.193098264025748
"economic_growth ~ gdp_level + economic_freedom + inequality + enrollment + physical_capital + conflict + e_polity2","HC0",TRUE,1.36565377900342,0.172570706306842
"economic_growth ~ gdp_level + economic_freedom + inequality + enrollment + trade + gov_size + e_polity2","HC0",TRUE,2.02187241834197,0.0435573787173668
"economic_growth ~ gdp_level + economic_freedom + inequality + enrollment + trade + conflict + e_polity2","HC0",TRUE,1.81653059504998,0.0697702137510624
"economic_growth ~ gdp_level + economic_freedom + inequality + enrollment + gov_size + conflict + e_polity2","HC0",TRUE,1.72397822190689,0.0853529719669432
"economic_growth ~ gdp_level + economic_freedom + inequality + physical_capital + trade + gov_size + e_polity2","HC0",TRUE,2.50699019078346,0.0123733786639984
"economic_growth ~ gdp_level + economic_freedom + inequality + physical_capital + trade + conflict + e_polity2","HC0",TRUE,1.92892658850034,0.0541180159049797
"economic_growth ~ gdp_level + economic_freedom + inequality + physical_capital + gov_size + conflict + e_polity2","HC0",TRUE,1.22992351424558,0.219273475596507
"economic_growth ~ gdp_level + economic_freedom + inequality + trade + gov_size + conflict + e_polity2","HC0",TRUE,1.82523286964214,0.0684827102453176
"economic_growth ~ gdp_level + economic_freedom + population + inflation + life_expectancy + enrollment + e_polity2","HC0",TRUE,0.555963333888589,0.578273612009629
"economic_growth ~ gdp_level + economic_freedom + population + inflation + life_expectancy + physical_capital + e_polity2","HC0",TRUE,0.843263375421046,0.399129937166665
"economic_growth ~ gdp_level + economic_freedom + population + inflation + life_expectancy + trade + e_polity2","HC0",TRUE,0.888657797713446,0.374229160456576
"economic_growth ~ gdp_level + economic_freedom + population + inflation + life_expectancy + gov_size + e_polity2","HC0",TRUE,0.971252535300347,0.331514726903954
"economic_growth ~ gdp_level + economic_freedom + population + inflation + life_expectancy + conflict + e_polity2","HC0",TRUE,-0.329316782041561,0.741935119717051
"economic_growth ~ gdp_level + economic_freedom + population + inflation + enrollment + physical_capital + e_polity2","HC0",TRUE,1.26910575831866,0.204511931340464
"economic_growth ~ gdp_level + economic_freedom + population + inflation + enrollment + trade + e_polity2","HC0",TRUE,0.506925066808202,0.612243220564822
"economic_growth ~ gdp_level + economic_freedom + population + inflation + enrollment + gov_size + e_polity2","HC0",TRUE,0.378561974881162,0.705056044153986
"economic_growth ~ gdp_level + economic_freedom + population + inflation + enrollment + conflict + e_polity2","HC0",TRUE,-0.220130479087507,0.825790456454436
"economic_growth ~ gdp_level + economic_freedom + population + inflation + physical_capital + trade + e_polity2","HC0",TRUE,0.570051322440371,0.568674024758374
"economic_growth ~ gdp_level + economic_freedom + population + inflation + physical_capital + gov_size + e_polity2","HC0",TRUE,1.61818377844709,0.105768460398904
"economic_growth ~ gdp_level + economic_freedom + population + inflation + physical_capital + conflict + e_polity2","HC0",TRUE,0.745081135463746,0.456283364423379
"economic_growth ~ gdp_level + economic_freedom + population + inflation + trade + gov_size + e_polity2","HC0",TRUE,1.31358032728481,0.189109224234109
"economic_growth ~ gdp_level + economic_freedom + population + inflation + trade + conflict + e_polity2","HC0",TRUE,0.651401932498036,0.514831270092688
"economic_growth ~ gdp_level + economic_freedom + population + inflation + gov_size + conflict + e_polity2","HC0",TRUE,1.97560661794783,0.0483634552440987
"economic_growth ~ gdp_level + economic_freedom + population + life_expectancy + enrollment + physical_capital + e_polity2","HC0",TRUE,0.998257800765762,0.318235414578842
"economic_growth ~ gdp_level + economic_freedom + population + life_expectancy + enrollment + trade + e_polity2","HC0",TRUE,0.471560903977907,0.637269266398101
"economic_growth ~ gdp_level + economic_freedom + population + life_expectancy + enrollment + gov_size + e_polity2","HC0",TRUE,0.711552460027196,0.476828574573044
"economic_growth ~ gdp_level + economic_freedom + population + life_expectancy + enrollment + conflict + e_polity2","HC0",TRUE,0.154621081482989,0.877132451075958
"economic_growth ~ gdp_level + economic_freedom + population + life_expectancy + physical_capital + trade + e_polity2","HC0",TRUE,0.0735532440540513,0.941369051384679
"economic_growth ~ gdp_level + economic_freedom + population + life_expectancy + physical_capital + gov_size + e_polity2","HC0",TRUE,0.685648819141453,0.493006082988299
"economic_growth ~ gdp_level + economic_freedom + population + life_expectancy + physical_capital + conflict + e_polity2","HC0",TRUE,0.0219557245548142,0.982484597492554
"economic_growth ~ gdp_level + economic_freedom + population + life_expectancy + trade + gov_size + e_polity2","HC0",TRUE,0.43888571074176,0.660781724325719
"economic_growth ~ gdp_level + economic_freedom + population + life_expectancy + trade + conflict + e_polity2","HC0",TRUE,0.0342869894170343,0.972649989358687
"economic_growth ~ gdp_level + economic_freedom + population + life_expectancy + gov_size + conflict + e_polity2","HC0",TRUE,1.61437532886452,0.106629033653285
"economic_growth ~ gdp_level + economic_freedom + population + enrollment + physical_capital + trade + e_polity2","HC0",TRUE,0.622299436818562,0.533793102415191
"economic_growth ~ gdp_level + economic_freedom + population + enrollment + physical_capital + gov_size + e_polity2","HC0",TRUE,0.953731395474646,0.340353246965567
"economic_growth ~ gdp_level + economic_freedom + population + enrollment + physical_capital + conflict + e_polity2","HC0",TRUE,0.180287504581147,0.856944260202895
"economic_growth ~ gdp_level + economic_freedom + population + enrollment + trade + gov_size + e_polity2","HC0",TRUE,1.31732828957173,0.187890770096911
"economic_growth ~ gdp_level + economic_freedom + population + enrollment + trade + conflict + e_polity2","HC0",TRUE,0.0831091457803393,0.933771584927209
"economic_growth ~ gdp_level + economic_freedom + population + enrollment + gov_size + conflict + e_polity2","HC0",TRUE,1.11115697889086,0.266707200180653
"economic_growth ~ gdp_level + economic_freedom + population + physical_capital + trade + gov_size + e_polity2","HC0",TRUE,0.564163364471858,0.572700361002356
"economic_growth ~ gdp_level + economic_freedom + population + physical_capital + trade + conflict + e_polity2","HC0",TRUE,0.0711136546738234,0.943311616551976
"economic_growth ~ gdp_level + economic_freedom + population + physical_capital + gov_size + conflict + e_polity2","HC0",TRUE,2.3292854862779,0.019971383860649
